REGION,MARKET,BRM,BLDIMAGE,BRANDDIFFERENTIATOR,BRANDFAMILY,BRANDONMARKET,BRANDSUBFAMILY,BRANDSUBFAMILYGROUP,BRANDSUBFAMILYGROUPING,BRANDSUBFAMILYLINE,CHARINDICATOR,BRMID,INDICATOR,RTYPE,INTERNATIONALINDICATOR,ISREPLACEMENT,ISSTRATEGIC,ITEMSHAPE,ITEMSCODE,LATESTPERIODINDEX,LEN,LENCATEGORY,PRICECLASS,LOCALCLASS,MARKETEDBRAND,MINDICATOR,NCON,NPLLAUNCHDATE,NPLLAUNCHYEAR,PCKT,PRICECLASSON,TCLASS,RETAILPACKPRICE,SPECIALFLAVOR,TRCONTE,THICATEGORY,TIPCOLOR,TRACKINGSTATUS,Market_Share
REGION2,MARKET57,BRM649,BLDIMAGE2,BRANDDIFFERENTIATOR218,BRANDFAMILY45,BRANDONMARKET649,BRANDSUBFAMILY47,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING47,BRANDSUBFAMILYLINE45,CHARINDICATOR1,50063856,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND649,MINDICATOR2,0,200912,NPLLAUNCHYEAR2,PCKT27,PRICECLASSON4,TCLASS3,0,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.008004112471
REGION2,MARKET57,BRM993,BLDIMAGE2,BRANDDIFFERENTIATOR518,BRANDFAMILY56,BRANDONMARKET993,BRANDSUBFAMILY115,BRANDSUBFAMILYGROUP60,BRANDSUBFAMILYGROUPING115,BRANDSUBFAMILYLINE63,CHARINDICATOR1,50076729,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS1,LOCALCLASS10,MARKETEDBRAND993,MINDICATOR2,0,201205,NPLLAUNCHYEAR5,PCKT21,PRICECLASSON1,TCLASS3,0,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.001735443183
REGION2,MARKET59,BRM35,BLDIMAGE2,BRANDDIFFERENTIATOR98,BRANDFAMILY12,BRANDONMARKET35,BRANDSUBFAMILY12,BRANDSUBFAMILYGROUP12,BRANDSUBFAMILYGROUPING12,BRANDSUBFAMILYLINE12,CHARINDICATOR2,60070868,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,100,LENCATEGORY1,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND35,MINDICATOR2,0,201307,NPLLAUNCHYEAR6,PCKT21,PRICECLASSON2,TCLASS2,1750,NA,5,THICATEGORY5,TIPCOLOR5,TRACKINGSTATUS2,0.002571009484
REGION2,MARKET59,BRM63,BLDIMAGE2,BRANDDIFFERENTIATOR334,BRANDFAMILY12,BRANDONMARKET63,BRANDSUBFAMILY12,BRANDSUBFAMILYGROUP12,BRANDSUBFAMILYGROUPING12,BRANDSUBFAMILYLINE12,CHARINDICATOR2,60044454,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND63,MINDICATOR2,0,201209,NPLLAUNCHYEAR5,PCKT28,PRICECLASSON2,TCLASS2,1750,NA,8,THICATEGORY4,NA,TRACKINGSTATUS2,0.001748803628
REGION2,MARKET59,BRM576,BLDIMAGE2,BRANDDIFFERENTIATOR23,BRANDFAMILY45,BRANDONMARKET576,BRANDSUBFAMILY45,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING45,BRANDSUBFAMILYLINE45,CHARINDICATOR2,60064519,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND576,MINDICATOR2,0.6,201306,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS1,3250,NA,8,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.001200477277
REGION2,MARKET59,BRM648,BLDIMAGE2,BRANDDIFFERENTIATOR219,BRANDFAMILY45,BRANDONMARKET648,BRANDSUBFAMILY47,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING47,BRANDSUBFAMILYLINE45,CHARINDICATOR2,50053657,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND648,MINDICATOR2,0,200909,NPLLAUNCHYEAR2,PCKT27,PRICECLASSON4,TCLASS4,3250,NA,3,THICATEGORY4,NA,TRACKINGSTATUS2,0.002125089688
REGION2,MARKET59,BRM649,BLDIMAGE2,BRANDDIFFERENTIATOR218,BRANDFAMILY45,BRANDONMARKET649,BRANDSUBFAMILY47,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING47,BRANDSUBFAMILYLINE45,CHARINDICATOR2,50066528,INDICATOR1,RTYPE1,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND649,MINDICATOR2,0.5,200906,NPLLAUNCHYEAR2,PCKT27,PRICECLASSON4,TCLASS2,3250,NA,6,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.008395584121
REGION2,MARKET59,BRM737,BLDIMAGE2,BRANDDIFFERENTIATOR286,BRANDFAMILY45,BRANDONMARKET737,BRANDSUBFAMILY98,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING98,BRANDSUBFAMILYLINE50,CHARINDICATOR2,50069992,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND737,MINDICATOR2,0,201004,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON4,TCLASS4,2750,NA,4,THICATEGORY3,NA,TRACKINGSTATUS2,0.004208657969
REGION2,MARKET59,BRM813,BLDIMAGE2,BRANDDIFFERENTIATOR515,BRANDFAMILY45,BRANDONMARKET813,BRANDSUBFAMILY96,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING96,BRANDSUBFAMILYLINE50,CHARINDICATOR2,50068584,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND813,MINDICATOR2,0.4,201401,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON4,TCLASS4,3250,NA,4,THICATEGORY4,NA,TRACKINGSTATUS2,0.001828050509
REGION2,MARKET59,BRM838,BLDIMAGE2,BRANDDIFFERENTIATOR589,BRANDFAMILY45,BRANDONMARKET838,BRANDSUBFAMILY99,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING99,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60071502,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,97,LENCATEGORY1,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND838,MINDICATOR2,0.5,201402,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON4,TCLASS4,3000,NA,5,THICATEGORY1,TIPCOLOR7,TRACKINGSTATUS2,0.0009802942117
REGION2,MARKET59,BRM839,BLDIMAGE2,BRANDDIFFERENTIATOR590,BRANDFAMILY45,BRANDONMARKET839,BRANDSUBFAMILY99,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING99,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60071501,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,97,LENCATEGORY1,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND839,MINDICATOR2,0.6,201402,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON4,TCLASS2,3000,NA,7,THICATEGORY1,TIPCOLOR7,TRACKINGSTATUS2,0.0009598643999
REGION2,MARKET59,BRM856,BLDIMAGE2,BRANDDIFFERENTIATOR334,BRANDFAMILY46,BRANDONMARKET856,BRANDSUBFAMILY105,BRANDSUBFAMILYGROUP50,BRANDSUBFAMILYGROUPING105,BRANDSUBFAMILYLINE53,CHARINDICATOR2,50056159,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND856,MINDICATOR2,0.5,200806,NPLLAUNCHYEAR1,PCKT11,PRICECLASSON3,TCLASS2,2000,NA,8,THICATEGORY4,NA,TRACKINGSTATUS2,0.004206772843
REGION2,MARKET59,BRM975,BLDIMAGE2,BRANDDIFFERENTIATOR208,BRANDFAMILY56,BRANDONMARKET975,BRANDSUBFAMILY115,BRANDSUBFAMILYGROUP60,BRANDSUBFAMILYGROUPING115,BRANDSUBFAMILYLINE63,CHARINDICATOR1,50036099,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND975,MINDICATOR2,0,201103,NPLLAUNCHYEAR4,PCKT21,PRICECLASSON4,TCLASS4,3500,NA,3,THICATEGORY4,NA,TRACKINGSTATUS2,0.0001481130293
REGION2,MARKET59,BRM977,BLDIMAGE2,BRANDDIFFERENTIATOR258,BRANDFAMILY56,BRANDONMARKET977,BRANDSUBFAMILY115,BRANDSUBFAMILYGROUP60,BRANDSUBFAMILYGROUPING115,BRANDSUBFAMILYLINE63,CHARINDICATOR1,50079886,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND977,MINDICATOR2,0,201103,NPLLAUNCHYEAR4,PCKT21,PRICECLASSON4,TCLASS1,3750,NA,8,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.0002155020764
REGION2,MARKET59,BRM981,BLDIMAGE2,BRANDDIFFERENTIATOR334,BRANDFAMILY56,BRANDONMARKET981,BRANDSUBFAMILY115,BRANDSUBFAMILYGROUP60,BRANDSUBFAMILYGROUPING115,BRANDSUBFAMILYLINE63,CHARINDICATOR1,50036098,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND981,MINDICATOR2,0,201103,NPLLAUNCHYEAR4,PCKT21,PRICECLASSON4,TCLASS2,3750,NA,6,THICATEGORY4,NA,TRACKINGSTATUS2,0.0001537089396
REGION2,MARKET59,BRM1168,BLDIMAGE2,BRANDDIFFERENTIATOR7,BRANDFAMILY74,BRANDONMARKET1168,BRANDSUBFAMILY133,BRANDSUBFAMILYGROUP78,BRANDSUBFAMILYGROUPING133,BRANDSUBFAMILYLINE81,CHARINDICATOR2,50053659,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY1,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND1168,MINDICATOR2,0.4,200802,NPLLAUNCHYEAR1,PCKT14,PRICECLASSON4,TCLASS4,3499.99,NA,4,THICATEGORY5,NA,TRACKINGSTATUS2,0.0003166153738
REGION2,MARKET59,BRM1170,BLDIMAGE2,BRANDDIFFERENTIATOR30,BRANDFAMILY74,BRANDONMARKET1170,BRANDSUBFAMILY133,BRANDSUBFAMILYGROUP78,BRANDSUBFAMILYGROUPING133,BRANDSUBFAMILYLINE81,CHARINDICATOR2,50053660,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY1,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND1170,MINDICATOR2,0.4,200802,NPLLAUNCHYEAR1,PCKT14,PRICECLASSON4,TCLASS4,3500,NA,4,THICATEGORY5,NA,TRACKINGSTATUS2,0.000240865576
REGION2,MARKET63,BRM45,BLDIMAGE2,BRANDDIFFERENTIATOR147,BRANDFAMILY12,BRANDONMARKET45,BRANDSUBFAMILY12,BRANDSUBFAMILYGROUP12,BRANDSUBFAMILYGROUPING12,BRANDSUBFAMILYLINE12,CHARINDICATOR2,50067014,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS5,LOCALCLASS3,MARKETEDBRAND45,MINDICATOR2,0.8,201104,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON2,TCLASS1,55,NA,10,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.005364186677
REGION2,MARKET63,BRM78,BLDIMAGE2,BRANDDIFFERENTIATOR483,BRANDFAMILY12,BRANDONMARKET78,BRANDSUBFAMILY12,BRANDSUBFAMILYGROUP12,BRANDSUBFAMILYGROUPING12,BRANDSUBFAMILYLINE12,CHARINDICATOR1,60095935,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS22,LOCALCLASS3,MARKETEDBRAND78,MINDICATOR2,0,201503,NPLLAUNCHYEAR8,PCKT21,PRICECLASSON2,TCLASS1,0,NA,9,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS1,0.005495530929
REGION2,MARKET63,BRM90,BLDIMAGE2,BRANDDIFFERENTIATOR547,BRANDFAMILY12,BRANDONMARKET90,BRANDSUBFAMILY12,BRANDSUBFAMILYGROUP12,BRANDSUBFAMILYGROUPING12,BRANDSUBFAMILYLINE12,CHARINDICATOR2,50067016,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND90,MINDICATOR2,0.6,201104,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON2,TCLASS2,55,NA,8,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.005207604257
REGION2,MARKET63,BRM133,BLDIMAGE2,BRANDDIFFERENTIATOR98,BRANDFAMILY17,BRANDONMARKET133,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60072379,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,19,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND133,MINDICATOR2,0,201412,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON3,TCLASS2,0,NA,0,THICATEGORY4,NA,TRACKINGSTATUS1,0.003910633013
REGION2,MARKET63,BRM216,BLDIMAGE2,BRANDDIFFERENTIATOR467,BRANDFAMILY17,BRANDONMARKET216,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60072378,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,19,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS3,MARKETEDBRAND216,MINDICATOR2,0,201412,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON3,TCLASS1,0,NA,0,THICATEGORY4,NA,TRACKINGSTATUS1,0.003192124994
REGION2,MARKET63,BRM235,BLDIMAGE2,BRANDDIFFERENTIATOR515,BRANDFAMILY17,BRANDONMARKET235,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60079653,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,19,12,0,LENCATEGORY2,PRICECLASS5,LOCALCLASS10,MARKETEDBRAND235,MINDICATOR2,0,201412,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON2,TCLASS3,0,NA,0,THICATEGORY4,NA,TRACKINGSTATUS1,0.003144213483
REGION2,MARKET63,BRM665,BLDIMAGE2,BRANDDIFFERENTIATOR243,BRANDFAMILY45,BRANDONMARKET665,BRANDSUBFAMILY48,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING48,BRANDSUBFAMILYLINE45,CHARINDICATOR1,60123478,INDICATOR1,RTYPE1,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND665,MINDICATOR2,0.5,201509,NPLLAUNCHYEAR8,PCKT27,PRICECLASSON4,TCLASS2,130,NA,6,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS1,0.00283686239
REGION2,MARKET63,BRM837,BLDIMAGE2,BRANDDIFFERENTIATOR588,BRANDFAMILY45,BRANDONMARKET837,BRANDSUBFAMILY99,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING99,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60123479,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS7,LOCALCLASS10,MARKETEDBRAND837,MINDICATOR2,0.4,201509,NPLLAUNCHYEAR8,PCKT21,PRICECLASSON3,TCLASS3,90,NA,5,THICATEGORY1,TIPCOLOR7,TRACKINGSTATUS1,0.005278519737
REGION2,MARKET67,BRM565,BLDIMAGE2,BRANDDIFFERENTIATOR21,BRANDFAMILY45,BRANDONMARKET565,BRANDSUBFAMILY51,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING51,BRANDSUBFAMILYLINE46,CHARINDICATOR2,50075919,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,10,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND565,MINDICATOR2,0,201107,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS1,0,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.05076190476
REGION2,MARKET68,BRM145,BLDIMAGE2,BRANDDIFFERENTIATOR127,BRANDFAMILY17,BRANDONMARKET145,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60063449,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS5,LOCALCLASS3,MARKETEDBRAND145,MINDICATOR2,0,201303,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON2,TCLASS1,0,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.007247099025
REGION2,MARKET68,BRM550,BLDIMAGE2,BRANDDIFFERENTIATOR8,BRANDFAMILY45,BRANDONMARKET550,BRANDSUBFAMILY104,BRANDSUBFAMILYGROUP49,BRANDSUBFAMILYGROUPING104,BRANDSUBFAMILYLINE52,CHARINDICATOR2,60076324,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS3,MARKETEDBRAND550,MINDICATOR2,0,201406,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON3,TCLASS1,140,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.001951508907
REGION2,MARKET69,BRM576,BLDIMAGE2,BRANDDIFFERENTIATOR23,BRANDFAMILY45,BRANDONMARKET576,BRANDSUBFAMILY45,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING45,BRANDSUBFAMILYLINE45,CHARINDICATOR2,60063448,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND576,MINDICATOR2,0,201305,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS1,0,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.04471383148
REGION2,MARKET71,BRM56,BLDIMAGE2,BRANDDIFFERENTIATOR267,BRANDFAMILY12,BRANDONMARKET56,BRANDSUBFAMILY12,BRANDSUBFAMILYGROUP12,BRANDSUBFAMILYGROUPING12,BRANDSUBFAMILYLINE12,CHARINDICATOR2,50072232,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS22,LOCALCLASS10,MARKETEDBRAND56,MINDICATOR2,0,201002,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON3,TCLASS3,11,NA,0,THICATEGORY5,NA,TRACKINGSTATUS2,0.0006022010069
REGION2,MARKET71,BRM79,BLDIMAGE2,BRANDDIFFERENTIATOR515,BRANDFAMILY12,BRANDONMARKET79,BRANDSUBFAMILY12,BRANDSUBFAMILYGROUP12,BRANDSUBFAMILYGROUPING12,BRANDSUBFAMILYLINE12,CHARINDICATOR2,50072233,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS22,LOCALCLASS10,MARKETEDBRAND79,MINDICATOR2,0,201002,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON3,TCLASS3,11,NA,0,THICATEGORY5,NA,TRACKINGSTATUS2,0.001724484702
REGION2,MARKET71,BRM331,BLDIMAGE2,BRANDDIFFERENTIATOR97,BRANDFAMILY41,BRANDONMARKET331,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,50060956,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS10,MARKETEDBRAND331,MINDICATOR2,0.3,200901,NPLLAUNCHYEAR2,PCKT11,PRICECLASSON3,TCLASS3,14,NA,3,THICATEGORY5,NA,TRACKINGSTATUS2,0.0026522166
REGION2,MARKET71,BRM383,BLDIMAGE2,BRANDDIFFERENTIATOR295,BRANDFAMILY41,BRANDONMARKET383,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,50060957,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND383,MINDICATOR2,0.4,200901,NPLLAUNCHYEAR2,PCKT11,PRICECLASSON3,TCLASS2,14,NA,5,THICATEGORY5,NA,TRACKINGSTATUS2,0.002012564361
REGION2,MARKET71,BRM402,BLDIMAGE2,BRANDDIFFERENTIATOR349,BRANDFAMILY41,BRANDONMARKET402,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR1,60063268,INDICATOR1,RTYPE2,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND402,MINDICATOR2,0.5,201310,NPLLAUNCHYEAR6,PCKT7,PRICECLASSON3,TCLASS2,14,SPECIALFLAVOR7,6,THICATEGORY3,TIPCOLOR3,TRACKINGSTATUS2,0.01193812583
REGION2,MARKET71,BRM407,BLDIMAGE2,BRANDDIFFERENTIATOR351,BRANDFAMILY41,BRANDONMARKET407,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR1,60063269,INDICATOR1,RTYPE2,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS10,MARKETEDBRAND407,MINDICATOR2,0.4,201310,NPLLAUNCHYEAR6,PCKT7,PRICECLASSON3,TCLASS3,14,SPECIALFLAVOR7,4,THICATEGORY3,TIPCOLOR3,TRACKINGSTATUS2,0.0107935155
REGION2,MARKET71,BRM649,BLDIMAGE2,BRANDDIFFERENTIATOR218,BRANDFAMILY45,BRANDONMARKET649,BRANDSUBFAMILY47,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING47,BRANDSUBFAMILYLINE45,CHARINDICATOR1,50054523,INDICATOR1,RTYPE1,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND649,MINDICATOR2,0.2,200805,NPLLAUNCHYEAR1,PCKT27,PRICECLASSON4,TCLASS3,22,NA,3,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.004204669408
REGION2,MARKET71,BRM710,BLDIMAGE2,BRANDDIFFERENTIATOR275,BRANDFAMILY45,BRANDONMARKET710,BRANDSUBFAMILY88,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING88,BRANDSUBFAMILYLINE50,CHARINDICATOR2,50060960,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND710,MINDICATOR2,0.3,200908,NPLLAUNCHYEAR2,PCKT11,PRICECLASSON4,TCLASS3,22,NA,4,THICATEGORY5,NA,TRACKINGSTATUS2,0.001652148264
REGION2,MARKET71,BRM711,BLDIMAGE2,BRANDDIFFERENTIATOR276,BRANDFAMILY45,BRANDONMARKET711,BRANDSUBFAMILY98,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING98,BRANDSUBFAMILYLINE50,CHARINDICATOR1,50076974,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND711,MINDICATOR2,0,201102,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS3,22,NA,4,THICATEGORY3,NA,TRACKINGSTATUS2,0.003245930256
REGION2,MARKET71,BRM729,BLDIMAGE2,BRANDDIFFERENTIATOR278,BRANDFAMILY45,BRANDONMARKET729,BRANDSUBFAMILY86,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING86,BRANDSUBFAMILYLINE49,CHARINDICATOR2,60057196,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY5,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND729,MINDICATOR2,0.5,201304,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS2,19,NA,7,THICATEGORY4,NA,TRACKINGSTATUS2,0.003989792113
